titleType,primaryTitle,isAdult,year,runtimeMinutes,genres,averageRating,numVotes
movie,The BFG,0,2016,117,Family,6.4,83649
movie,The BFG,0,2016,117,Fantasy,6.4,83649
movie,Coming Soon,0,2014,134,Comedy,7.4,33518
movie,Coming Soon,0,2014,134,Drama,7.4,33518
movie,Coming Soon,0,2014,134,Romance,7.4,33518
movie,Unfriended,0,2014,83,Horror,5.5,73716
movie,Unfriended,0,2014,83,Mystery,5.5,73716
movie,Unfriended,0,2014,83,Thriller,5.5,73716
movie,Irrational Man,0,2015,95,Comedy,6.6,62210
movie,Irrational Man,0,2015,95,Crime,6.6,62210
movie,Irrational Man,0,2015,95,Drama,6.6,62210
movie,Elle,0,2016,130,Crime,7.1,65184
movie,Elle,0,2016,130,Drama,7.1,65184
movie,Elle,0,2016,130,Thriller,7.1,65184
movie,Underworld: Blood Wars,0,2016,91,Action,5.8,74290
movie,Underworld: Blood Wars,0,2016,91,Adventure,5.8,74290
movie,Underworld: Blood Wars,0,2016,91,Fantasy,5.8,74290
movie,Power Rangers,0,2017,124,Action,5.9,106107
movie,Power Rangers,0,2017,124,Adventure,5.9,106107
movie,Power Rangers,0,2017,124,Fantasy,5.9,106107
movie,American Honey,0,2016,163,Adventure,7.0,41622
movie,American Honey,0,2016,163,Drama,7.0,41622
movie,American Honey,0,2016,163,Romance,7.0,41622
movie,Gringo,0,2018,111,Action,6.1,29371
movie,Gringo,0,2018,111,Comedy,6.1,29371
movie,Gringo,0,2018,111,Crime,6.1,29371
movie,The Lady in the Van,0,2015,104,Biography,6.7,28839
movie,The Lady in the Van,0,2015,104,Comedy,6.7,28839
movie,The Lady in the Van,0,2015,104,Drama,6.7,28839
movie,Kong: Skull Island,0,2017,118,Action,6.6,305907
movie,Kong: Skull Island,0,2017,118,Adventure,6.6,305907
movie,Kong: Skull Island,0,2017,118,Fantasy,6.6,305907
movie,Bajirao Mastani,0,2015,158,Action,7.3,33611
movie,Bajirao Mastani,0,2015,158,Drama,7.3,33611
movie,Bajirao Mastani,0,2015,158,History,7.3,33611
movie,Godzilla: King of the Monsters,0,2019,132,Action,6.0,172508
movie,Godzilla: King of the Monsters,0,2019,132,Adventure,6.0,172508
movie,Godzilla: King of the Monsters,0,2019,132,Fantasy,6.0,172508
movie,Lion,0,2016,118,Biography,8.0,229351
movie,Lion,0,2016,118,Drama,8.0,229351
movie,Gerald's Game,0,2017,103,Drama,6.5,102770
movie,Gerald's Game,0,2017,103,Horror,6.5,102770
movie,Gerald's Game,0,2017,103,Thriller,6.5,102770
movie,Rogue One: A Star Wars Story,0,2016,133,Action,7.8,595298
movie,Rogue One: A Star Wars Story,0,2016,133,Adventure,7.8,595298
movie,Rogue One: A Star Wars Story,0,2016,133,Sci-Fi,7.8,595298
movie,The Wife,0,2017,99,Drama,7.2,38955
movie,Jungle,0,2017,115,Action,6.7,54517
movie,Jungle,0,2017,115,Adventure,6.7,54517
movie,Jungle,0,2017,115,Biography,6.7,54517
movie,The Ice Road,0,2021,109,Action,5.6,32333
movie,The Ice Road,0,2021,109,Adventure,5.6,32333
movie,The Ice Road,0,2021,109,Drama,5.6,32333
movie,My Big Fat Greek Wedding 2,0,2016,94,Comedy,6.0,30221
movie,My Big Fat Greek Wedding 2,0,2016,94,Romance,6.0,30221
movie,The Equalizer 2,0,2018,121,Action,6.7,150999
movie,The Equalizer 2,0,2018,121,Crime,6.7,150999
movie,The Equalizer 2,0,2018,121,Thriller,6.7,150999
movie,Piku,0,2015,123,Comedy,7.6,31071
movie,Piku,0,2015,123,Drama,7.6,31071
movie,Snowden,0,2016,134,Biography,7.3,148385
movie,Snowden,0,2016,134,Crime,7.3,148385
movie,Snowden,0,2016,134,Drama,7.3,148385
movie,Love,0,2015,135,Drama,6.1,55258
movie,Love,0,2015,135,Romance,6.1,55258
movie,Solo: A Star Wars Story,0,2018,135,Action,6.9,323751
movie,Solo: A Star Wars Story,0,2018,135,Adventure,6.9,323751
movie,Solo: A Star Wars Story,0,2018,135,Sci-Fi,6.9,323751
movie,La La Land,0,2016,128,Comedy,8.0,554873
movie,La La Land,0,2016,128,Drama,8.0,554873
movie,La La Land,0,2016,128,Music,8.0,554873
movie,We Are Your Friends,0,2015,96,Drama,6.2,38037
movie,We Are Your Friends,0,2015,96,Music,6.2,38037
movie,We Are Your Friends,0,2015,96,Romance,6.2,38037
movie,The Brand New Testament,0,2015,114,Comedy,7.1,31848
movie,The Brand New Testament,0,2015,114,Fantasy,7.1,31848
movie,Sonic the Hedgehog,0,2020,99,Action,6.5,114178
movie,Sonic the Hedgehog,0,2020,99,Adventure,6.5,114178
movie,Sonic the Hedgehog,0,2020,99,Comedy,6.5,114178
movie,The Choice,0,2016,111,Drama,6.6,38978
movie,The Choice,0,2016,111,Romance,6.6,38978
movie,The Kissing Booth,0,2018,105,Comedy,6.0,79558
movie,The Kissing Booth,0,2018,105,Romance,6.0,79558
movie,The Nice Guys,0,2016,116,Action,7.4,308365
movie,The Nice Guys,0,2016,116,Comedy,7.4,308365
movie,The Nice Guys,0,2016,116,Crime,7.4,308365
movie,Kaththi,0,2014,166,Action,8.1,25417
movie,Kaththi,0,2014,166,Drama,8.1,25417
movie,Son of Saul,0,2015,107,Drama,7.5,47853
movie,Son of Saul,0,2015,107,War,7.5,47853
movie,Malignant,0,2021,111,Crime,6.3,73022
movie,Malignant,0,2021,111,Horror,6.3,73022
movie,Malignant,0,2021,111,Mystery,6.3,73022
movie,Cop Car,0,2015,88,Crime,6.3,32481
movie,Cop Car,0,2015,88,Thriller,6.3,32481
movie,Tangerine,0,2015,88,Comedy,7.1,30533
movie,Tangerine,0,2015,88,Crime,7.1,30533
movie,Tangerine,0,2015,88,Drama,7.1,30533
movie,The Predator,0,2018,107,Action,5.3,125076
movie,The Predator,0,2018,107,Adventure,5.3,125076
movie,The Predator,0,2018,107,Sci-Fi,5.3,125076
movie,Only the Brave,0,2017,134,Action,7.6,65398
movie,Only the Brave,0,2017,134,Biography,7.6,65398
movie,Only the Brave,0,2017,134,Drama,7.6,65398
movie,The Outpost,0,2019,123,Action,6.8,30548
movie,The Outpost,0,2019,123,Drama,6.8,30548
movie,The Outpost,0,2019,123,History,6.8,30548
movie,Land of Mine,0,2015,100,Drama,7.8,39705
movie,Land of Mine,0,2015,100,History,7.8,39705
movie,Land of Mine,0,2015,100,War,7.8,39705
movie,To All the Boys I've Loved Before,0,2018,99,Comedy,7.1,100650
movie,To All the Boys I've Loved Before,0,2018,99,Drama,7.1,100650
movie,To All the Boys I've Loved Before,0,2018,99,Romance,7.1,100650
movie,Baby,0,2015,159,Action,8.0,56375
movie,Baby,0,2015,159,Crime,8.0,56375
movie,Baby,0,2015,159,Thriller,8.0,56375
movie,Dope,0,2015,103,Adventure,7.2,83676
movie,Dope,0,2015,103,Comedy,7.2,83676
movie,Dope,0,2015,103,Crime,7.2,83676
movie,Krampus,0,2015,98,Comedy,6.2,71470
movie,Krampus,0,2015,98,Drama,6.2,71470
movie,Krampus,0,2015,98,Fantasy,6.2,71470
movie,Cargo,0,2017,105,Drama,6.3,42050
movie,Cargo,0,2017,105,Horror,6.3,42050
movie,Cargo,0,2017,105,Sci-Fi,6.3,42050
movie,Dumbo,0,2019,112,Adventure,6.3,72823
movie,Dumbo,0,2019,112,Family,6.3,72823
movie,Dumbo,0,2019,112,Fantasy,6.3,72823
movie,Bajrangi Bhaijaan,0,2015,163,Action,8.0,83356
movie,Bajrangi Bhaijaan,0,2015,163,Adventure,8.0,83356
movie,Bajrangi Bhaijaan,0,2015,163,Comedy,8.0,83356
movie,The Boss Baby,0,2017,97,Adventure,6.3,120890
movie,The Boss Baby,0,2017,97,Animation,6.3,120890
movie,The Boss Baby,0,2017,97,Comedy,6.3,120890
movie,Stronger,0,2017,119,Biography,6.9,43912
movie,Stronger,0,2017,119,Drama,6.9,43912
movie,The Boy,0,2016,97,Horror,6.0,87747
movie,The Boy,0,2016,97,Mystery,6.0,87747
movie,The Boy,0,2016,97,Thriller,6.0,87747
movie,Baby Driver,0,2017,113,Action,7.6,498557
movie,Baby Driver,0,2017,113,Crime,7.6,498557
movie,Baby Driver,0,2017,113,Drama,7.6,498557
movie,Leave No Trace,0,2018,109,Adventure,7.2,57071
movie,Leave No Trace,0,2018,109,Drama,7.2,57071
movie,Guardians of the Galaxy Vol. 2,0,2017,136,Action,7.6,635198
movie,Guardians of the Galaxy Vol. 2,0,2017,136,Adventure,7.6,635198
movie,Guardians of the Galaxy Vol. 2,0,2017,136,Comedy,7.6,635198
movie,All the Bright Places,0,2020,107,Drama,6.5,28052
movie,All the Bright Places,0,2020,107,Romance,6.5,28052
movie,The Siege of Jadotville,0,2016,108,Action,7.2,37802
movie,The Siege of Jadotville,0,2016,108,Drama,7.2,37802
movie,The Siege of Jadotville,0,2016,108,History,7.2,37802
movie,The Space Between Us,0,2017,120,Drama,6.4,51714
movie,The Space Between Us,0,2017,120,Romance,6.4,51714
movie,The Space Between Us,0,2017,120,Sci-Fi,6.4,51714
movie,Teenage Mutant Ninja Turtles: Out of the Shadows,0,2016,112,Action,6.0,90403
movie,Teenage Mutant Ninja Turtles: Out of the Shadows,0,2016,112,Adventure,6.0,90403
movie,Teenage Mutant Ninja Turtles: Out of the Shadows,0,2016,112,Comedy,6.0,90403
movie,Popstar: Never Stop Never Stopping,0,2016,87,Comedy,6.7,59486
movie,Popstar: Never Stop Never Stopping,0,2016,87,Drama,6.7,59486
movie,Popstar: Never Stop Never Stopping,0,2016,87,Musical,6.7,59486
movie,Mustang,0,2015,97,Drama,7.6,37837
movie,Okja,0,2017,120,Action,7.3,115966
movie,Okja,0,2017,120,Adventure,7.3,115966
movie,Okja,0,2017,120,Drama,7.3,115966
movie,The Endless,0,2017,111,Drama,6.5,39981
movie,The Endless,0,2017,111,Fantasy,6.5,39981
movie,The Endless,0,2017,111,Horror,6.5,39981
movie,The House That Jack Built,0,2018,152,Crime,6.8,70115
movie,The House That Jack Built,0,2018,152,Drama,6.8,70115
movie,The House That Jack Built,0,2018,152,Horror,6.8,70115
movie,Colonia,0,2015,110,Biography,7.1,52138
movie,Colonia,0,2015,110,Drama,7.1,52138
movie,Colonia,0,2015,110,History,7.1,52138
movie,The Handmaiden,0,2016,145,Drama,8.1,134232
movie,The Handmaiden,0,2016,145,Romance,8.1,134232
movie,The Handmaiden,0,2016,145,Thriller,8.1,134232
movie,Manchester by the Sea,0,2016,137,Drama,7.8,268916
movie,Swiss Army Man,0,2016,97,Comedy,7.0,113486
movie,Swiss Army Man,0,2016,97,Drama,7.0,113486
movie,Swiss Army Man,0,2016,97,Fantasy,7.0,113486
movie,Citizenfour,0,2014,114,Biography,8.0,54790
movie,Citizenfour,0,2014,114,Documentary,8.0,54790
movie,Citizenfour,0,2014,114,History,8.0,54790
movie,Maze Runner: The Scorch Trials,0,2015,131,Action,6.3,240006
movie,Maze Runner: The Scorch Trials,0,2015,131,Adventure,6.3,240006
movie,Maze Runner: The Scorch Trials,0,2015,131,Sci-Fi,6.3,240006
movie,Toni Erdmann,0,2016,162,Comedy,7.4,47380
movie,Toni Erdmann,0,2016,162,Drama,7.4,47380
movie,The Shallows,0,2016,86,Action,6.3,128861
movie,The Shallows,0,2016,86,Drama,6.3,128861
movie,The Shallows,0,2016,86,Horror,6.3,128861
movie,Green Room,0,2015,95,Horror,7.0,117330
movie,Green Room,0,2015,95,Music,7.0,117330
movie,Green Room,0,2015,95,Thriller,7.0,117330
movie,The Nightingale,0,2018,136,Adventure,7.3,27682
movie,The Nightingale,0,2018,136,Drama,7.3,27682
movie,The Nightingale,0,2018,136,Thriller,7.3,27682
movie,The Darkest Minds,0,2018,104,Action,5.7,31309
movie,The Darkest Minds,0,2018,104,Adventure,5.7,31309
movie,The Darkest Minds,0,2018,104,Drama,5.7,31309
movie,A Man Called Ove,0,2015,116,Comedy,7.7,52561
movie,A Man Called Ove,0,2015,116,Drama,7.7,52561
movie,A Man Called Ove,0,2015,116,Romance,7.7,52561
movie,The Purge: Election Year,0,2016,108,Action,6.0,98061
movie,The Purge: Election Year,0,2016,108,Horror,6.0,98061
movie,The Purge: Election Year,0,2016,108,Sci-Fi,6.0,98061
movie,The Lego Batman Movie,0,2017,104,Action,7.3,141517
movie,The Lego Batman Movie,0,2017,104,Adventure,7.3,141517
movie,The Lego Batman Movie,0,2017,104,Animation,7.3,141517
movie,Fantastic Beasts: The Crimes of Grindelwald,0,2018,134,Adventure,6.5,250791
movie,Fantastic Beasts: The Crimes of Grindelwald,0,2018,134,Family,6.5,250791
movie,Fantastic Beasts: The Crimes of Grindelwald,0,2018,134,Fantasy,6.5,250791
movie,After,0,2019,105,Drama,5.3,50155
movie,After,0,2019,105,Romance,5.3,50155
movie,Florence Foster Jenkins,0,2016,111,Biography,6.8,54784
movie,Florence Foster Jenkins,0,2016,111,Comedy,6.8,54784
movie,Florence Foster Jenkins,0,2016,111,Drama,6.8,54784
movie,Keanu,0,2016,100,Action,6.3,47911
movie,Keanu,0,2016,100,Comedy,6.3,47911
movie,Keanu,0,2016,100,Crime,6.3,47911
movie,Polar,0,2019,118,Action,6.3,85289
movie,Polar,0,2019,118,Crime,6.3,85289
movie,Polar,0,2019,118,Drama,6.3,85289
movie,Captain Marvel,0,2019,123,Action,6.8,518457
movie,Captain Marvel,0,2019,123,Adventure,6.8,518457
movie,Captain Marvel,0,2019,123,Sci-Fi,6.8,518457
movie,Avengers: Infinity War,0,2018,149,Action,8.4,977832
movie,Avengers: Infinity War,0,2018,149,Adventure,8.4,977832
movie,Avengers: Infinity War,0,2018,149,Sci-Fi,8.4,977832
movie,Avengers: Endgame,0,2019,181,Action,8.4,1008934
movie,Avengers: Endgame,0,2019,181,Adventure,8.4,1008934
movie,Avengers: Endgame,0,2019,181,Drama,8.4,1008934
movie,Replicas,0,2018,107,Drama,5.5,37213
movie,Replicas,0,2018,107,Sci-Fi,5.5,37213
movie,Replicas,0,2018,107,Thriller,5.5,37213
movie,Free Fire,0,2016,91,Action,6.4,45839
movie,Free Fire,0,2016,91,Comedy,6.4,45839
movie,Free Fire,0,2016,91,Crime,6.4,45839
movie,Don't Breathe,0,2016,88,Crime,7.1,260384
movie,Don't Breathe,0,2016,88,Horror,7.1,260384
movie,Don't Breathe,0,2016,88,Thriller,7.1,260384
movie,M.S. Dhoni: The Untold Story,0,2016,184,Biography,8.0,50959
movie,M.S. Dhoni: The Untold Story,0,2016,184,Drama,8.0,50959
movie,M.S. Dhoni: The Untold Story,0,2016,184,Sport,8.0,50959
movie,13 Hours,0,2016,144,Action,7.3,133967
movie,13 Hours,0,2016,144,Drama,7.3,133967
movie,13 Hours,0,2016,144,History,7.3,133967
movie,Look Who's Back,0,2015,116,Comedy,7.1,44348
movie,Look Who's Back,0,2015,116,Drama,7.1,44348
movie,Look Who's Back,0,2015,116,Fantasy,7.1,44348
movie,The Gift,0,2015,108,Drama,7.0,150380
movie,The Gift,0,2015,108,Mystery,7.0,150380
movie,The Gift,0,2015,108,Thriller,7.0,150380
movie,Anthropoid,0,2016,120,Action,7.2,46993
movie,Anthropoid,0,2016,120,Biography,7.2,46993
movie,Anthropoid,0,2016,120,Drama,7.2,46993
movie,Meet the Blacks,0,2016,94,Comedy,4.8,36309
movie,Meet the Blacks,0,2016,94,Horror,4.8,36309
movie,Jason Bourne,0,2016,123,Action,6.6,221005
movie,Jason Bourne,0,2016,123,Thriller,6.6,221005
movie,Mr. Church,0,2016,104,Comedy,7.7,28035
movie,Mr. Church,0,2016,104,Drama,7.7,28035
movie,Molly's Game,0,2017,140,Biography,7.4,161649
movie,Molly's Game,0,2017,140,Crime,7.4,161649
movie,Molly's Game,0,2017,140,Drama,7.4,161649
movie,Widows,0,2018,129,Crime,6.8,94652
movie,Widows,0,2018,129,Drama,6.8,94652
movie,Widows,0,2018,129,Thriller,6.8,94652
movie,The Wall,0,2017,88,Action,6.2,26287
movie,The Wall,0,2017,88,Drama,6.2,26287
movie,The Wall,0,2017,88,Thriller,6.2,26287
movie,The Babysitter,0,2017,85,Comedy,6.4,86542
movie,The Babysitter,0,2017,85,Horror,6.4,86542
movie,Victoria,0,2015,138,Crime,7.6,57193
movie,Victoria,0,2015,138,Drama,7.6,57193
movie,Victoria,0,2015,138,Romance,7.6,57193
movie,Cobain: Montage of Heck,0,2015,145,Animation,7.5,29355
movie,Cobain: Montage of Heck,0,2015,145,Biography,7.5,29355
movie,Cobain: Montage of Heck,0,2015,145,Documentary,7.5,29355
movie,The Last Duel,0,2021,152,Action,7.4,110819
movie,The Last Duel,0,2021,152,Drama,7.4,110819
movie,The Last Duel,0,2021,152,History,7.4,110819
movie,Alpha,0,2018,96,Action,6.7,60551
movie,Alpha,0,2018,96,Adventure,6.7,60551
movie,Alpha,0,2018,96,Drama,6.7,60551
movie,The Void,0,2016,90,Horror,5.9,34640
movie,The Void,0,2016,90,Mystery,5.9,34640
movie,The Void,0,2016,90,Sci-Fi,5.9,34640
movie,Going Clear: Scientology & the Prison of Belief,0,2015,119,Documentary,8.0,38617
movie,Shin Godzilla,0,2016,120,Action,6.8,26735
movie,Shin Godzilla,0,2016,120,Drama,6.8,26735
movie,Shin Godzilla,0,2016,120,Horror,6.8,26735
movie,The Witch,0,2015,92,Drama,6.9,233503
movie,The Witch,0,2015,92,Horror,6.9,233503
movie,The Witch,0,2015,92,Mystery,6.9,233503
movie,Under the Shadow,0,2016,84,Drama,6.9,26810
movie,Under the Shadow,0,2016,84,Fantasy,6.9,26810
movie,Under the Shadow,0,2016,84,Horror,6.9,26810
movie,The Founder,0,2016,115,Biography,7.2,142193
movie,The Founder,0,2016,115,Drama,7.2,142193
movie,The Circle,0,2017,110,Drama,5.4,90350
movie,The Circle,0,2017,110,Sci-Fi,5.4,90350
movie,The Circle,0,2017,110,Thriller,5.4,90350
movie,Kubo and the Two Strings,0,2016,101,Action,7.8,125612
movie,Kubo and the Two Strings,0,2016,101,Adventure,7.8,125612
movie,Kubo and the Two Strings,0,2016,101,Animation,7.8,125612
movie,Julieta,0,2016,99,Drama,7.1,30952
movie,Julieta,0,2016,99,Mystery,7.1,30952
movie,Julieta,0,2016,99,Romance,7.1,30952
movie,Fractured,0,2019,99,Mystery,6.4,68528
movie,Fractured,0,2019,99,Thriller,6.4,68528
movie,The Bad Batch,0,2016,118,Action,5.3,30182
movie,The Bad Batch,0,2016,118,Horror,5.3,30182
movie,The Bad Batch,0,2016,118,Mystery,5.3,30182
movie,Tau,0,2018,97,Sci-Fi,5.8,30314
movie,Tau,0,2018,97,Thriller,5.8,30314
movie,Ouija: Origin of Evil,0,2016,99,Drama,6.2,60740
movie,Ouija: Origin of Evil,0,2016,99,Horror,6.2,60740
movie,Ouija: Origin of Evil,0,2016,99,Mystery,6.2,60740
movie,The Peanut Butter Falcon,0,2019,97,Adventure,7.6,86903
movie,The Peanut Butter Falcon,0,2019,97,Comedy,7.6,86903
movie,The Peanut Butter Falcon,0,2019,97,Drama,7.6,86903
movie,20th Century Women,0,2016,119,Comedy,7.3,43967
movie,20th Century Women,0,2016,119,Drama,7.3,43967
movie,Airlift,0,2016,130,Drama,8.0,55899
movie,Airlift,0,2016,130,History,8.0,55899
movie,John Wick: Chapter 2,0,2017,122,Action,7.5,407484
movie,John Wick: Chapter 2,0,2017,122,Crime,7.5,407484
movie,John Wick: Chapter 2,0,2017,122,Thriller,7.5,407484
movie,Drishyam,0,2015,163,Crime,8.2,78439
movie,Drishyam,0,2015,163,Drama,8.2,78439
movie,Drishyam,0,2015,163,Mystery,8.2,78439
movie,Udta Punjab,0,2016,148,Action,7.8,29502
movie,Udta Punjab,0,2016,148,Crime,7.8,29502
movie,Udta Punjab,0,2016,148,Drama,7.8,29502
movie,Neighbors 2: Sorority Rising,0,2016,92,Comedy,5.7,120051
movie,Better Watch Out,0,2016,89,Comedy,6.5,36983
movie,Better Watch Out,0,2016,89,Horror,6.5,36983
movie,Better Watch Out,0,2016,89,Thriller,6.5,36983
movie,Code Name: K.O.Z.,0,2015,114,Crime,2.0,27548
movie,Code Name: K.O.Z.,0,2015,114,Mystery,2.0,27548
movie,Shaft,0,2019,111,Action,6.4,51053
movie,Shaft,0,2019,111,Comedy,6.4,51053
movie,Shaft,0,2019,111,Crime,6.4,51053
movie,Fifty Shades Darker,0,2017,118,Drama,4.6,98686
movie,Fifty Shades Darker,0,2017,118,Romance,4.6,98686
movie,Paddington 2,0,2017,103,Adventure,7.8,71292
movie,Paddington 2,0,2017,103,Comedy,7.8,71292
movie,Paddington 2,0,2017,103,Family,7.8,71292
movie,Fifty Shades Freed,0,2018,105,Drama,4.5,62474
movie,Fifty Shades Freed,0,2018,105,Romance,4.5,62474
movie,Fifty Shades Freed,0,2018,105,Thriller,4.5,62474
movie,Gifted,0,2017,101,Drama,7.6,111173
movie,The House,0,2017,88,Comedy,5.6,43313
movie,The House,0,2017,88,Crime,5.6,43313
movie,Maze Runner: The Death Cure,0,2018,143,Action,6.3,130230
movie,Maze Runner: The Death Cure,0,2018,143,Adventure,6.3,130230
movie,Maze Runner: The Death Cure,0,2018,143,Sci-Fi,6.3,130230
movie,Why Him?,0,2016,111,Comedy,6.2,109157
movie,The Prodigy,0,2019,92,Fantasy,5.9,25730
movie,The Prodigy,0,2019,92,Horror,5.9,25730
movie,The Prodigy,0,2019,92,Mystery,5.9,25730
movie,Café Society,0,2016,96,Comedy,6.6,75531
movie,Café Society,0,2016,96,Drama,6.6,75531
movie,Café Society,0,2016,96,Romance,6.6,75531
movie,Ghostbusters: Afterlife,0,2021,124,Adventure,7.3,107087
movie,Ghostbusters: Afterlife,0,2021,124,Comedy,7.3,107087
movie,Ghostbusters: Afterlife,0,2021,124,Fantasy,7.3,107087
movie,Morgan,0,2016,92,Action,5.8,42139
movie,Morgan,0,2016,92,Horror,5.8,42139
movie,Morgan,0,2016,92,Sci-Fi,5.8,42139
movie,Frozen II,0,2019,103,Adventure,6.8,160168
movie,Frozen II,0,2019,103,Animation,6.8,160168
movie,Frozen II,0,2019,103,Comedy,6.8,160168
movie,Overlord,0,2018,110,Action,6.6,95136
movie,Overlord,0,2018,110,Horror,6.6,95136
movie,Overlord,0,2018,110,Sci-Fi,6.6,95136
movie,Robin Hood,0,2018,116,Action,5.3,71036
movie,Robin Hood,0,2018,116,Adventure,5.3,71036
movie,Robin Hood,0,2018,116,Drama,5.3,71036
movie,Dilwale,0,2015,158,Action,5.1,33802
movie,Dilwale,0,2015,158,Comedy,5.1,33802
movie,Dilwale,0,2015,158,Drama,5.1,33802
movie,White Boy Rick,0,2018,111,Crime,6.5,35686
movie,White Boy Rick,0,2018,111,Drama,6.5,35686
movie,Miss Sloane,0,2016,132,Drama,7.5,71822
movie,The Girl with All the Gifts,0,2016,111,Action,6.6,58478
movie,The Girl with All the Gifts,0,2016,111,Adventure,6.6,58478
movie,The Girl with All the Gifts,0,2016,111,Drama,6.6,58478
movie,I Kill Giants,0,2017,106,Drama,6.2,32125
movie,I Kill Giants,0,2017,106,Fantasy,6.2,32125
movie,I Kill Giants,0,2017,106,Thriller,6.2,32125
movie,Nocturnal Animals,0,2016,116,Drama,7.5,263869
movie,Nocturnal Animals,0,2016,116,Thriller,7.5,263869
movie,Darkest Hour,0,2017,125,Biography,7.4,192533
movie,Darkest Hour,0,2017,125,Drama,7.4,192533
movie,Darkest Hour,0,2017,125,War,7.4,192533
movie,Mile 22,0,2018,94,Action,6.2,76479
movie,Mile 22,0,2018,94,Thriller,6.2,76479
movie,Mulan,0,2020,115,Action,5.7,141320
movie,Mulan,0,2020,115,Adventure,5.7,141320
movie,Mulan,0,2020,115,Drama,5.7,141320
movie,Patriots Day,0,2016,133,Action,7.4,99361
movie,Patriots Day,0,2016,133,Crime,7.4,99361
movie,Patriots Day,0,2016,133,Drama,7.4,99361
movie,The Book of Henry,0,2017,105,Crime,6.6,26709
movie,The Book of Henry,0,2017,105,Drama,6.6,26709
movie,The Book of Henry,0,2017,105,Thriller,6.6,26709
movie,Endless Corridor,0,2014,52,Documentary,7.5,38235
movie,Endless Corridor,0,2014,52,History,7.5,38235
movie,Christopher Robin,0,2018,104,Adventure,7.3,74959
movie,Christopher Robin,0,2018,104,Animation,7.3,74959
movie,Christopher Robin,0,2018,104,Comedy,7.3,74959
movie,Can You Ever Forgive Me?,0,2018,106,Biography,7.1,50722
movie,Can You Ever Forgive Me?,0,2018,106,Comedy,7.1,50722
movie,Can You Ever Forgive Me?,0,2018,106,Crime,7.1,50722
movie,Battle of the Sexes,0,2017,121,Biography,6.7,54074
movie,Battle of the Sexes,0,2017,121,Comedy,6.7,54074
movie,Battle of the Sexes,0,2017,121,Drama,6.7,54074
movie,Storks,0,2016,87,Adventure,6.8,60524
movie,Storks,0,2016,87,Animation,6.8,60524
movie,Storks,0,2016,87,Comedy,6.8,60524
movie,The Fate of the Furious,0,2017,136,Action,6.6,223814
movie,The Fate of the Furious,0,2017,136,Crime,6.6,223814
movie,The Fate of the Furious,0,2017,136,Thriller,6.6,223814
movie,Shot Caller,0,2017,121,Crime,7.3,82155
movie,Shot Caller,0,2017,121,Drama,7.3,82155
movie,Shot Caller,0,2017,121,Thriller,7.3,82155
movie,Spider-Man: Into the Spider-Verse,0,2018,117,Action,8.4,468221
movie,Spider-Man: Into the Spider-Verse,0,2018,117,Adventure,8.4,468221
movie,Spider-Man: Into the Spider-Verse,0,2018,117,Animation,8.4,468221
movie,Masaan,0,2015,109,Drama,8.2,26935
movie,Kingsman: The Golden Circle,0,2017,141,Action,6.7,305632
movie,Kingsman: The Golden Circle,0,2017,141,Adventure,6.7,305632
movie,Kingsman: The Golden Circle,0,2017,141,Comedy,6.7,305632
movie,Bad Moms,0,2016,100,Comedy,6.2,121627
movie,On the Basis of Sex,0,2018,120,Biography,7.1,32975
movie,On the Basis of Sex,0,2018,120,Drama,7.1,32975
movie,Loving,0,2016,123,Biography,7.0,33806
movie,Loving,0,2016,123,Drama,7.0,33806
movie,Loving,0,2016,123,Romance,7.0,33806
movie,Colossal,0,2016,109,Comedy,6.2,63206
movie,Colossal,0,2016,109,Drama,6.2,63206
movie,Colossal,0,2016,109,Fantasy,6.2,63206
movie,The New Mutants,0,2020,94,Action,5.3,71677
movie,The New Mutants,0,2020,94,Horror,5.3,71677
movie,The New Mutants,0,2020,94,Mystery,5.3,71677
movie,Collateral Beauty,0,2016,97,Drama,6.8,98111
movie,Collateral Beauty,0,2016,97,Romance,6.8,98111
movie,The Death of Stalin,0,2017,107,Comedy,7.3,97994
movie,The Death of Stalin,0,2017,107,Drama,7.3,97994
movie,The Death of Stalin,0,2017,107,History,7.3,97994
movie,In the Tall Grass,0,2019,101,Horror,5.4,53262
movie,In the Tall Grass,0,2019,101,Mystery,5.4,53262
movie,In the Tall Grass,0,2019,101,Sci-Fi,5.4,53262
movie,It Comes at Night,0,2017,91,Drama,6.2,90648
movie,It Comes at Night,0,2017,91,Horror,6.2,90648
movie,It Comes at Night,0,2017,91,Mystery,6.2,90648
movie,Hunt for the Wilderpeople,0,2016,101,Adventure,7.9,124552
movie,Hunt for the Wilderpeople,0,2016,101,Comedy,7.9,124552
movie,Hunt for the Wilderpeople,0,2016,101,Drama,7.9,124552
movie,Bumblebee,0,2018,114,Action,6.7,156077
movie,Bumblebee,0,2018,114,Adventure,6.7,156077
movie,Bumblebee,0,2018,114,Sci-Fi,6.7,156077
movie,Personal Shopper,0,2016,105,Mystery,6.1,39134
movie,Personal Shopper,0,2016,105,Thriller,6.1,39134
movie,Klaus,0,2019,96,Adventure,8.2,137755
movie,Klaus,0,2019,96,Animation,8.2,137755
movie,Klaus,0,2019,96,Comedy,8.2,137755
movie,A Cure for Wellness,0,2016,146,Drama,6.4,93905
movie,A Cure for Wellness,0,2016,146,Fantasy,6.4,93905
